timestamp,min,max,mean,median,std
2018-04-08,0,0,0.0,0.0,0.0
2018-04-09,0,1,0.1111111111111111,0.0,0.3187276291558383
2018-04-10,0,1,0.3055555555555556,0.0,0.4671765921511567
2018-04-11,0,1,0.19444444444444445,0.0,0.4013864859597432
2018-04-12,0,5,0.5833333333333334,0.0,1.5923926292577109
2018-04-13,0,5,1.8333333333333333,1.0,2.1712405933672376
2018-04-14,0,5,0.7777777777777778,0.0,1.742102360632301
2018-04-15,0,5,0.8888888888888888,0.0,1.7200959736974442
2018-04-16,0,5,1.5555555555555556,0.0,2.323106841457232
2018-04-17,0,5,0.1388888888888889,0.0,0.8333333333333334
2018-04-18,0,0,0.0,0.0,0.0
2018-04-19,0,0,0.0,0.0,0.0
2018-04-20,0,0,0.0,0.0,0.0
2018-04-21,0,0,0.0,0.0,0.0
2018-04-22,0,0,0.0,0.0,0.0
2018-04-23,0,0,0.0,0.0,0.0
2018-04-24,0,5,0.6944444444444444,0.0,1.7536809360305041
2018-04-25,0,10,3.5,5.0,3.093772546815388
2018-04-26,0,10,1.5277777777777777,0.0,3.1212278821104187
2018-04-27,0,0,0.0,0.0,0.0
2018-04-28,0,0,0.0,0.0,0.0
2018-04-29,0,0,0.0,0.0,0.0
2018-04-30,0,0,0.0,0.0,0.0
2018-05-01,0,5,0.6666666666666666,0.0,1.5856499343441837
2018-05-02,0,0,0.0,0.0,0.0
2018-05-03,0,0,0.0,0.0,0.0
2018-05-04,0,0,0.0,0.0,0.0
2018-05-05,0,5,0.5833333333333334,0.0,1.5923926292577109
2018-05-06,0,1,0.2777777777777778,0.0,0.45425676257949793
2018-05-07,0,0,0.0,0.0,0.0
2018-05-08,0,1,0.027777777777777776,0.0,0.16666666666666666
2018-05-09,0,5,0.7222222222222222,0.0,1.5786270908810263
2018-05-10,0,1,0.027777777777777776,0.0,0.16666666666666666
2018-05-11,0,0,0.0,0.0,0.0
2018-05-12,0,0,0.0,0.0,0.0
2018-05-13,0,0,0.0,0.0,0.0
2018-05-14,0,0,0.0,0.0,0.0
2018-05-15,0,0,0.0,0.0,0.0
2018-05-16,0,0,0.0,0.0,0.0
2018-05-17,0,0,0.0,0.0,0.0
2018-05-18,0,0,0.0,0.0,0.0
2018-05-19,0,0,0.0,0.0,0.0
2018-05-20,0,0,0.0,0.0,0.0
2018-05-21,0,0,0.0,0.0,0.0
2018-05-22,0,0,0.0,0.0,0.0
2018-05-23,0,0,0.0,0.0,0.0
2018-05-24,0,0,0.0,0.0,0.0
2018-05-25,0,0,0.0,0.0,0.0
2018-05-26,0,0,0.0,0.0,0.0
2018-05-27,0,0,0.0,0.0,0.0
2018-05-28,0,0,0.0,0.0,0.0
2018-05-29,0,10,1.3888888888888888,0.0,3.5073618720610082
2018-05-30,0,50,18.194444444444443,25.0,16.696996213082233
2018-05-31,0,25,6.944444444444445,5.0,9.43229844567346
2018-06-01,0,5,0.5555555555555556,0.0,1.5936381457791915
2018-06-02,0,5,0.1388888888888889,0.0,0.8333333333333334
2018-06-03,0,0,0.0,0.0,0.0
