timestamp,probability of precipitation_min,probability of precipitation_max,probability of precipitation_mean,probability of precipitation_median
2013-08-06,20,30,20.743243243243242,20.0
2013-08-07,10,20,16.14864864864865,20.0
2013-08-08,10,20,10.54054054054054,10.0
2013-08-09,10,10,10.0,10.0
2013-08-10,10,20,11.621621621621621,10.0
2013-08-11,10,20,17.77027027027027,20.0
2013-08-12,10,20,19.66216216216216,20.0
2013-08-13,10,20,16.14864864864865,20.0
2013-08-14,10,20,13.108108108108109,10.0
2013-08-15,10,10,10.0,10.0
2013-08-16,10,10,10.0,10.0
2013-08-17,10,20,16.824324324324323,20.0
2013-08-18,20,60,30.27027027027027,20.0
2013-08-19,20,20,20.0,20.0
2013-08-20,10,20,14.527027027027026,10.0
2013-08-21,10,20,17.83783783783784,20.0
2013-08-22,20,20,20.0,20.0
2013-08-23,20,20,20.0,20.0
2013-08-24,20,20,20.0,20.0
2013-08-25,10,20,17.905405405405407,20.0
2013-08-26,10,20,13.243243243243244,10.0
2013-08-27,10,60,18.91891891891892,20.0
2013-08-28,10,20,13.378378378378379,10.0
2013-08-29,10,60,28.04054054054054,20.0
2013-08-30,10,60,22.972972972972972,20.0
2013-08-31,0,20,15.135135135135135,20.0
2013-09-01,10,60,18.513513513513512,20.0
2013-09-02,20,20,20.0,20.0
2013-09-03,20,80,34.932432432432435,30.0
2013-09-04,20,90,46.08108108108108,30.0
2013-09-05,10,60,29.39189189189189,20.0
2013-09-06,20,70,37.432432432432435,30.0
2013-09-07,20,60,28.513513513513512,30.0
2013-09-08,10,20,19.66216216216216,20.0
2013-09-09,10,20,14.391891891891891,10.0
2013-09-10,10,20,17.635135135135137,20.0
2013-09-11,10,20,17.972972972972972,20.0
2013-09-12,20,70,28.58108108108108,20.0
2013-09-13,10,60,16.89189189189189,20.0
2013-09-14,10,60,19.45945945945946,20.0
2013-09-15,10,20,15.675675675675675,20.0
2013-09-16,10,60,16.08108108108108,10.0
2013-09-17,10,20,18.31081081081081,20.0
2013-09-18,10,60,16.41891891891892,10.0
2013-09-19,10,20,15.27027027027027,20.0
2013-09-20,20,60,20.87837837837838,20.0
2013-09-21,10,80,27.5,20.0
2013-09-22,10,20,18.10810810810811,20.0
2013-09-23,0,20,13.31081081081081,10.0
2013-09-24,0,0,0.0,0.0
2013-09-25,10,20,16.554054054054053,20.0
2013-09-26,0,20,11.283783783783784,10.0
2013-09-27,0,0,0.0,0.0
2013-09-28,0,20,8.175675675675675,10.0
2013-09-29,10,20,19.72972972972973,20.0
2013-09-30,20,30,22.094594594594593,20.0
2013-10-01,30,70,44.32432432432432,30.0
2013-10-02,10,30,22.094594594594593,20.0
2013-10-03,10,30,17.22972972972973,20.0
2013-10-04,10,20,19.72972972972973,20.0
2013-10-05,10,30,24.45945945945946,30.0
2013-10-06,30,90,79.12162162162163,80.0
2013-10-07,0,70,11.216216216216216,10.0
2013-10-08,0,30,5.472972972972973,0.0
2013-10-09,0,60,7.22972972972973,0.0
2013-10-10,0,20,9.72972972972973,10.0
2013-10-11,20,70,31.68918918918919,25.0
2013-10-12,0,30,13.378378378378379,10.0
2013-10-13,0,10,2.9054054054054053,0.0
2013-10-14,0,10,7.027027027027027,10.0
2013-10-15,10,20,15.135135135135135,20.0
2013-10-16,10,20,15.0,15.0
2013-10-17,0,20,6.95945945945946,10.0
2013-10-18,0,0,0.0,0.0
2013-10-19,0,20,9.391891891891891,10.0
2013-10-20,20,60,33.17567567567568,30.0
2013-10-21,0,20,13.378378378378379,10.0
2013-10-22,0,10,8.378378378378379,10.0
2013-10-23,0,10,2.364864864864865,0.0
2013-10-24,0,20,12.635135135135135,15.0
2013-10-25,20,20,20.0,20.0
2013-10-26,20,30,27.83783783783784,30.0
2013-10-27,0,60,16.013513513513512,20.0
2013-10-28,0,80,25.54054054054054,20.0
2013-10-29,10,80,34.189189189189186,20.0
2013-10-30,10,20,14.662162162162161,10.0
2013-10-31,10,60,22.56756756756757,20.0
2013-11-01,20,60,27.094594594594593,20.0
2013-11-02,0,20,13.986486486486486,20.0
2013-11-03,0,30,10.135135135135135,5.0
2013-11-04,0,60,17.905405405405407,10.0
2013-11-05,0,0,0.0,0.0
2013-11-06,0,70,24.594594594594593,20.0
2013-11-07,10,20,14.054054054054054,10.0
2013-11-08,20,20,20.0,20.0
2013-11-09,20,20,20.0,20.0
2013-11-10,20,20,20.0,20.0
2013-11-11,10,80,37.2972972972973,30.0
2013-11-12,0,0,0.0,0.0
2013-11-13,0,20,5.202702702702703,5.0
2013-11-14,20,70,47.36486486486486,60.0
2013-11-15,0,20,9.72972972972973,10.0
2013-11-16,10,60,29.66216216216216,30.0
2013-11-17,20,60,28.58108108108108,30.0
2013-11-18,0,60,21.283783783783782,20.0
2013-11-19,0,0,0.0,0.0
2013-11-20,0,20,9.391891891891891,10.0
2013-11-21,0,20,3.175675675675676,0.0
2013-11-22,10,70,35.2027027027027,30.0
2013-11-23,10,30,25.87837837837838,30.0
2013-11-24,0,20,5.472972972972973,10.0
2013-11-25,10,20,14.662162162162161,10.0
2013-11-26,0,20,8.445945945945946,10.0
2013-11-27,0,10,5.337837837837838,10.0
2013-11-28,0,10,3.581081081081081,0.0
2013-11-29,0,30,13.716216216216216,10.0
2013-11-30,20,70,39.66216216216216,30.0
2013-12-01,0,20,7.905405405405405,10.0
2013-12-02,0,0,0.0,0.0
2013-12-03,0,30,11.283783783783784,10.0
2013-12-04,20,70,38.108108108108105,30.0
2013-12-05,0,10,1.1486486486486487,0.0
2013-12-06,0,10,0.6756756756756757,0.0
2013-12-07,0,20,11.35135135135135,15.0
2013-12-08,20,70,38.24324324324324,30.0
2013-12-09,0,30,16.89189189189189,20.0
2013-12-10,0,70,15.0,5.0
2013-12-11,0,70,15.472972972972974,5.0
2013-12-12,10,70,37.229729729729726,30.0
2013-12-13,0,10,1.1486486486486487,0.0
2013-12-14,0,0,0.0,0.0
2013-12-15,0,0,0.0,0.0
2013-12-16,0,30,19.93243243243243,20.0
2013-12-17,0,30,15.337837837837839,10.0
2013-12-18,0,30,12.094594594594595,10.0
2013-12-19,0,0,0.0,0.0
2013-12-20,0,30,8.243243243243244,10.0
2013-12-21,20,20,20.0,20.0
2013-12-22,20,70,30.472972972972972,30.0
2013-12-23,20,80,40.0,30.0
2013-12-24,10,20,14.932432432432432,10.0
2013-12-25,20,90,55.87837837837838,60.0
2013-12-26,30,90,56.689189189189186,60.0
2013-12-27,0,60,18.85135135135135,20.0
2013-12-28,0,10,3.445945945945946,0.0
2013-12-29,10,30,18.716216216216218,20.0
2013-12-30,30,70,45.472972972972975,30.0
2013-12-31,0,20,9.18918918918919,10.0
2012-01-01,0,60,12.635135135135135,10.0
2012-01-02,0,10,1.0810810810810811,0.0
2012-01-03,0,20,18.175675675675677,20.0
2012-01-04,10,20,17.22972972972973,20.0
2012-02-01,10,60,21.486486486486488,20.0
2012-02-02,0,30,9.797297297297296,5.0
2012-02-03,0,20,5.135135135135135,0.0
2012-02-04,0,20,3.7162162162162162,0.0
2012-03-01,0,20,10.0,10.0
2012-03-02,0,10,6.6891891891891895,10.0
2012-03-03,20,20,20.0,20.0
2012-03-04,20,60,31.283783783783782,30.0
2012-04-01,0,20,3.918918918918919,0.0
2012-04-02,0,20,5.743243243243243,0.0
2012-04-03,0,60,13.91891891891892,10.0
2012-04-04,0,30,10.337837837837839,10.0
2012-05-01,0,60,9.527027027027026,0.0
2012-05-02,0,0,0.0,0.0
2012-05-03,0,0,0.0,0.0
2012-05-04,0,0,0.0,0.0
2012-06-01,0,20,10.54054054054054,10.0
2012-06-02,10,30,13.716216216216216,10.0
2012-06-03,10,80,35.67567567567568,25.0
2012-06-04,0,60,10.608108108108109,0.0
2012-07-01,10,70,31.68918918918919,20.0
2012-07-02,0,10,2.4324324324324325,0.0
2012-07-03,0,0,0.0,0.0
2012-07-04,0,0,0.0,0.0
2012-08-01,0,0,0.0,0.0
2012-08-02,0,80,29.12162162162162,20.0
2012-08-03,0,10,1.1486486486486487,0.0
2012-08-04,0,30,15.135135135135135,10.0
2012-09-01,10,80,57.5,70.0
2012-09-02,0,10,1.1486486486486487,0.0
2012-09-03,0,30,14.324324324324325,15.0
2012-09-04,0,10,1.1486486486486487,0.0
2012-10-01,0,10,1.0810810810810811,0.0
2012-10-02,10,20,12.162162162162161,10.0
2012-10-03,10,80,44.32432432432432,30.0
2012-10-04,0,80,20.54054054054054,10.0
2012-11-01,0,0,0.0,0.0
2012-11-02,0,20,11.283783783783784,10.0
2012-11-03,10,20,17.2972972972973,20.0
2012-11-04,0,10,0.5405405405405406,0.0
2012-12-01,0,10,1.2162162162162162,0.0
2012-12-02,0,0,0.0,0.0
2012-12-03,0,0,0.0,0.0
2012-12-04,0,60,9.527027027027026,0.0
2012-12-05,0,10,2.0945945945945947,0.0
2012-12-06,0,10,1.1486486486486487,0.0
2012-12-07,0,70,33.108108108108105,30.0
2012-12-08,0,30,10.202702702702704,10.0
2012-12-09,0,20,8.445945945945946,10.0
2012-12-10,20,77,40.567567567567565,30.0
2012-12-11,0,10,1.1486486486486487,0.0
2012-12-12,0,30,14.72972972972973,15.0
2012-12-13,10,80,55.472972972972975,60.0
2012-12-14,0,10,1.0810810810810811,0.0
2012-12-15,0,30,7.094594594594595,10.0
2012-12-16,0,10,5.337837837837838,10.0
2012-12-17,0,0,0.0,0.0
2012-12-18,0,0,0.0,0.0
2012-12-19,0,30,13.445945945945946,15.0
2012-12-20,30,70,47.0945945945946,30.0
2012-12-21,0,20,6.148648648648648,5.0
2012-12-22,0,10,3.175675675675676,0.0
2012-12-23,10,20,12.432432432432432,10.0
2012-12-24,0,30,23.85135135135135,30.0
2012-12-25,0,30,13.378378378378379,10.0
2012-12-26,0,10,4.256756756756757,0.0
2012-12-27,0,60,16.35135135135135,10.0
2012-12-28,0,20,4.121621621621622,0.0
2012-12-29,0,0,0.0,0.0
2012-12-30,0,30,16.486486486486488,20.0
2012-12-31,10,60,26.756756756756758,30.0
2011-01-01,0,10,6.418918918918919,10.0
2011-01-02,0,10,4.45945945945946,0.0
2011-01-03,0,10,0.5405405405405406,0.0
2011-01-04,0,10,3.7162162162162162,0.0
2011-01-05,0,20,11.68918918918919,10.0
2011-01-06,0,20,8.108108108108109,0.0
2011-01-07,0,10,6.148648648648648,10.0
2011-01-08,20,30,26.41891891891892,30.0
2011-01-09,0,20,6.418918918918919,0.0
2011-01-10,0,20,15.472972972972974,20.0
2011-01-11,10,20,13.91891891891892,10.0
2011-01-12,20,20,20.0,20.0
2011-01-13,10,60,24.18918918918919,20.0
2011-01-14,20,20,20.0,20.0
2011-01-15,0,60,17.905405405405407,15.0
2011-01-16,0,60,19.39189189189189,20.0
2011-01-17,0,20,5.54054054054054,5.0
2011-01-18,10,20,15.0,15.0
2011-01-19,20,60,29.054054054054053,20.0
2011-01-20,0,60,25.87837837837838,20.0
2011-01-21,0,0,0.0,0.0
2011-01-22,0,0,0.0,0.0
2011-01-23,0,20,13.85135135135135,15.0
2011-01-24,30,80,61.648648648648646,70.0
2011-01-25,20,80,30.675675675675677,30.0
2011-01-26,10,30,15.0,10.0
2011-01-27,10,30,16.62162162162162,20.0
2011-01-28,10,20,18.91891891891892,20.0
2011-01-29,10,60,16.486486486486488,10.0
2011-01-30,0,30,10.202702702702704,10.0
2011-01-31,0,0,0.0,0.0
2011-02-01,0,20,12.567567567567568,20.0
2011-02-02,20,70,47.770270270270274,60.0
2011-02-03,0,30,14.054054054054054,10.0
2011-02-04,10,30,20.0,20.0
2011-02-05,20,80,43.17567567567568,25.0
2011-02-06,0,70,25.945945945945947,25.0
2011-02-07,0,30,18.10810810810811,20.0
2011-02-08,10,60,28.04054054054054,30.0
2011-02-09,10,20,14.391891891891891,10.0
2011-02-10,0,20,5.472972972972973,0.0
2011-02-11,0,10,1.0810810810810811,0.0
2011-02-12,10,60,23.85135135135135,20.0
2011-02-13,10,60,30.06756756756757,30.0
2011-02-14,0,10,1.1486486486486487,0.0
2011-02-15,0,10,1.6216216216216217,0.0
2011-02-16,0,20,8.58108108108108,10.0
2011-02-17,0,0,0.0,0.0
2011-02-18,0,20,9.527027027027026,10.0
2011-02-19,0,0,0.0,0.0
2011-02-20,0,10,0.13513513513513514,0.0
2011-02-21,0,10,0.2702702702702703,0.0
2011-02-22,10,60,26.013513513513512,30.0
2011-02-23,10,60,24.324324324324323,20.0
2011-02-24,0,0,0.0,0.0
2011-02-25,0,0,0.0,0.0
2011-02-26,10,30,20.945945945945947,20.0
2011-02-27,30,70,41.486486486486484,30.0
2011-02-28,10,30,19.72972972972973,20.0
2011-03-01,20,60,24.39189189189189,20.0
2011-03-02,20,60,21.08108108108108,20.0
2011-03-03,0,70,22.16216216216216,15.0
2011-03-04,0,20,5.202702702702703,0.0
2011-03-05,20,20,20.0,20.0
2011-03-06,10,20,13.108108108108109,10.0
2011-03-07,0,10,7.364864864864865,10.0
2011-03-08,0,0,0.0,0.0
2011-03-09,0,0,0.0,0.0
2011-03-10,0,10,6.013513513513513,10.0
2011-03-11,0,10,1.554054054054054,0.0
2011-03-12,0,20,11.216216216216216,10.0
2011-03-13,30,69,43.17567567567568,30.0
2011-03-14,0,30,8.04054054054054,0.0
2011-03-15,0,20,4.45945945945946,0.0
2011-03-16,0,0,0.0,0.0
2011-03-17,0,0,0.0,0.0
2011-03-18,0,10,0.33783783783783783,0.0
2011-03-19,0,20,3.0405405405405403,0.0
2011-03-20,10,20,18.64864864864865,20.0
2011-03-21,10,60,30.81081081081081,30.0
2011-03-22,0,60,15.81081081081081,10.0
2011-03-23,0,20,12.905405405405405,20.0
2011-03-24,0,20,6.6891891891891895,10.0
2011-03-25,0,0,0.0,0.0
2011-03-26,0,30,12.837837837837839,10.0
2011-03-27,30,80,52.2972972972973,60.0
2011-03-28,10,80,31.756756756756758,25.0
2011-03-29,0,20,4.324324324324325,0.0
2011-03-30,20,60,22.7027027027027,20.0
2011-03-31,10,20,11.756756756756756,10.0
2011-04-01,0,10,8.58108108108108,10.0
2011-04-02,10,20,17.635135135135137,20.0
2011-04-03,10,60,18.513513513513512,20.0
2011-04-04,0,0,0.0,0.0
2011-04-05,0,10,0.47297297297297297,0.0
2011-05-01,0,20,13.58108108108108,10.0
2011-05-02,0,10,4.1891891891891895,0.0
2011-05-03,0,10,2.635135135135135,0.0
2011-05-04,10,20,10.54054054054054,10.0
2011-05-05,10,20,18.175675675675677,20.0
2011-05-06,10,20,11.68918918918919,10.0
2011-05-07,10,20,11.14864864864865,10.0
2011-05-08,10,20,16.35135135135135,20.0
2011-05-09,20,30,20.675675675675677,20.0
2011-05-10,20,80,56.21621621621622,60.0
2011-05-11,20,80,53.78378378378378,60.0
2011-05-12,20,60,25.945945945945947,20.0
2011-05-13,10,20,18.37837837837838,20.0
2011-05-14,10,30,18.91891891891892,20.0
2011-05-15,20,30,23.243243243243242,20.0
2011-05-16,20,70,35.0,30.0
2011-05-17,70,90,82.22972972972973,80.0
2011-05-18,60,90,80.60810810810811,80.0
2011-05-19,20,80,48.91891891891892,30.0
2011-05-20,20,30,21.08108108108108,20.0
2011-05-21,20,70,30.405405405405407,20.0
2011-05-22,60,90,82.43243243243244,80.0
2011-05-23,30,90,59.45945945945946,70.0
2011-05-24,30,90,60.2027027027027,60.0
2011-05-25,30,90,62.770270270270274,70.0
2011-05-26,20,30,22.364864864864863,20.0
2011-05-27,10,20,13.243243243243244,10.0
2011-05-28,10,20,13.31081081081081,10.0
2011-05-29,20,80,26.14864864864865,20.0
2011-05-30,30,90,72.56756756756756,80.0
2011-05-31,20,90,38.91891891891892,30.0
2011-06-01,20,70,30.0,20.0
2011-06-02,20,60,23.64864864864865,20.0
2011-06-03,10,20,19.39189189189189,20.0
2011-06-04,20,60,22.7027027027027,20.0
2011-06-05,20,60,25.27027027027027,20.0
2011-06-06,30,80,56.75675675675676,70.0
2011-06-07,20,70,34.45945945945946,30.0
2011-06-08,20,70,34.12162162162162,30.0
2011-06-09,20,60,25.81081081081081,20.0
2011-06-10,10,20,19.72972972972973,20.0
2011-06-11,10,80,32.36486486486486,20.0
2011-06-12,30,80,41.689189189189186,30.0
2011-06-13,30,70,37.567567567567565,30.0
2011-06-14,20,70,33.04054054054054,30.0
2011-06-15,30,80,55.270270270270274,70.0
2011-06-16,10,70,21.283783783783782,20.0
2011-06-17,10,60,18.04054054054054,10.0
2011-06-18,10,20,10.81081081081081,10.0
2011-06-19,10,20,11.013513513513514,10.0
2011-06-20,10,20,17.635135135135137,20.0
2011-06-21,20,70,33.58108108108108,30.0
2011-06-22,20,70,31.68918918918919,30.0
2011-06-23,20,20,20.0,20.0
2011-06-24,10,30,13.445945945945946,10.0
2011-06-25,10,70,34.12162162162162,20.0
2011-06-26,10,60,23.64864864864865,20.0
2011-06-27,10,20,15.54054054054054,20.0
2011-06-28,10,60,20.33783783783784,20.0
2011-06-29,30,80,54.932432432432435,60.0
2011-06-30,30,80,67.0945945945946,80.0
2011-07-01,30,70,41.82432432432432,30.0
2011-07-02,30,80,54.729729729729726,70.0
2011-07-03,20,70,45.0,30.0
2011-07-04,30,80,39.12162162162162,30.0
2011-07-05,30,90,76.08108108108108,80.0
2011-07-06,30,80,59.391891891891895,60.0
2011-07-07,10,30,22.43243243243243,20.0
2011-07-08,30,80,61.554054054054056,60.0
2011-07-09,10,90,45.0,25.0
2011-07-10,10,10,10.0,10.0
2011-07-11,10,10,10.0,10.0
2011-07-12,10,30,19.527027027027028,20.0
2011-07-13,20,80,44.32432432432432,30.0
2011-07-14,10,30,17.2972972972973,20.0
2011-07-15,10,30,13.378378378378379,10.0
2011-07-16,0,10,0.5405405405405406,0.0
2011-07-17,0,10,6.148648648648648,10.0
2011-07-18,0,10,3.108108108108108,0.0
2011-07-19,0,20,6.756756756756757,10.0
2011-07-20,10,20,16.35135135135135,20.0
2011-07-21,20,79,30.486486486486488,30.0
2011-07-22,10,60,28.10810810810811,20.0
2011-07-23,10,20,12.364864864864865,10.0
2011-07-24,0,10,2.1621621621621623,0.0
2011-07-25,0,10,7.5675675675675675,10.0
2011-07-26,20,70,35.0,30.0
2011-07-27,10,80,33.310810810810814,20.0
2011-07-28,0,10,1.4864864864864864,0.0
2011-07-29,0,0,0.0,0.0
2011-07-30,0,0,0.0,0.0
2011-07-31,10,20,10.202702702702704,10.0
2011-08-01,10,20,11.283783783783784,10.0
2011-08-02,10,20,15.067567567567568,20.0
2011-08-03,10,10,10.0,10.0
2011-08-04,10,60,31.554054054054053,20.0
2011-08-05,0,10,6.081081081081081,10.0
2011-08-06,0,10,5.8108108108108105,10.0
2011-08-07,0,30,9.324324324324325,10.0
2011-08-08,0,10,1.3513513513513513,0.0
2011-08-09,0,20,9.45945945945946,10.0
2011-08-10,0,10,3.2432432432432434,0.0
2011-08-11,0,30,22.094594594594593,20.0
2011-08-12,0,60,22.77027027027027,20.0
2011-08-13,0,10,0.06756756756756757,0.0
2011-08-14,0,60,16.08108108108108,10.0
2011-08-15,0,30,7.027027027027027,0.0
2011-08-16,20,80,46.38513513513514,30.0
2011-08-17,0,30,14.72972972972973,10.0
2011-08-18,10,20,19.7972972972973,20.0
2011-08-19,10,20,16.283783783783782,20.0
2011-08-20,20,30,25.06756756756757,30.0
2011-08-21,20,70,39.25675675675676,30.0
2011-08-22,10,20,13.175675675675675,10.0
2011-08-23,10,20,18.85135135135135,20.0
2011-08-24,10,20,13.783783783783784,10.0
2011-08-25,30,80,45.13513513513514,30.0
2011-08-26,20,80,31.41891891891892,20.0
2011-08-27,0,30,15.878378378378379,20.0
2011-08-28,0,20,3.7162162162162162,0.0
2011-08-29,10,20,11.95945945945946,10.0
2011-08-30,10,20,18.783783783783782,20.0
2011-08-31,10,20,17.83783783783784,20.0
2011-09-01,10,20,15.608108108108109,20.0
2011-09-02,20,30,27.77027027027027,30.0
2011-09-03,0,20,11.891891891891891,10.0
2011-09-04,0,0,0.0,0.0
2011-09-05,0,0,0.0,0.0
2011-09-06,10,20,12.027027027027026,10.0
2011-09-07,10,20,13.04054054054054,10.0
2011-09-08,0,20,4.797297297297297,0.0
2011-09-09,0,10,5.0,5.0
2011-09-10,10,20,16.216216216216218,20.0
2011-09-11,0,20,4.324324324324325,0.0
2011-09-12,0,0,0.0,0.0
2011-09-13,0,20,2.635135135135135,0.0
2011-09-14,0,0,0.0,0.0
2011-09-15,0,20,13.58108108108108,10.0
2011-09-16,20,30,25.0,25.0
2011-09-17,30,60,33.851351351351354,30.0
2011-09-18,0,70,27.027027027027028,20.0
2011-09-19,0,10,0.06756756756756757,0.0
2011-09-20,0,20,8.91891891891892,10.0
2011-09-21,5,20,19.60810810810811,20.0
2011-09-22,6,60,29.77027027027027,25.0
2011-09-23,0,10,0.2702702702702703,0.0
2011-09-24,0,20,6.95945945945946,0.0
2011-09-25,0,85,27.56756756756757,20.0
2011-09-26,0,0,0.0,0.0
2011-09-27,0,30,13.378378378378379,10.0
2011-09-28,10,60,31.283783783783782,30.0
2011-09-29,0,20,7.162162162162162,0.0
2011-09-30,10,20,11.14864864864865,10.0
2011-10-01,10,30,14.45945945945946,10.0
2011-10-02,10,70,37.0945945945946,30.0
2011-10-03,0,10,1.554054054054054,0.0
2011-10-04,0,20,5.202702702702703,0.0
2011-10-05,0,60,13.108108108108109,5.0
2011-10-06,0,30,13.445945945945946,15.0
2011-10-07,0,60,14.18918918918919,0.0
2011-10-08,20,80,35.270270270270274,30.0
2011-10-09,20,80,33.04054054054054,30.0
2011-10-10,30,80,53.24324324324324,60.0
2011-10-11,0,30,10.067567567567568,5.0
2011-10-12,0,10,4.9324324324324325,0.0
2011-10-13,10,60,23.783783783783782,20.0
2011-10-14,10,20,16.554054054054053,20.0
2011-10-15,0,10,0.6081081081081081,0.0
2011-10-16,0,20,5.405405405405405,0.0
2011-10-17,10,70,25.2027027027027,20.0
2011-10-18,10,70,26.824324324324323,30.0
2011-10-19,0,10,5.472972972972973,10.0
2011-10-20,10,70,33.24324324324324,30.0
2011-10-21,20,70,41.554054054054056,30.0
2011-10-22,0,30,13.91891891891892,10.0
2011-10-23,0,60,17.16216216216216,15.0
2011-10-24,10,60,23.91891891891892,20.0
2011-10-25,10,70,30.87837837837838,20.0
2011-10-26,0,10,3.6486486486486487,0.0
2011-10-27,0,0,0.0,0.0
2011-10-28,0,0,0.0,0.0
2011-10-29,0,20,15.405405405405405,20.0
2011-10-30,10,60,30.60810810810811,30.0
2011-10-31,0,10,4.054054054054054,0.0
2011-11-01,0,80,28.04054054054054,20.0
2011-11-02,10,80,29.864864864864863,20.0
2011-11-03,0,10,1.554054054054054,0.0
2011-11-04,20,70,34.054054054054056,30.0
2011-11-05,0,20,4.054054054054054,0.0
2011-11-06,10,30,18.445945945945947,20.0
2011-11-07,10,60,34.054054054054056,30.0
2011-11-08,0,90,38.78378378378378,25.0
2011-11-09,0,60,15.27027027027027,10.0
2011-11-10,0,20,2.5675675675675675,0.0
2011-11-11,0,20,11.14864864864865,10.0
2011-11-12,20,30,22.094594594594593,20.0
2011-11-13,20,20,20.0,20.0
2011-11-14,20,80,52.63513513513514,70.0
2011-11-15,0,10,1.1486486486486487,0.0
2011-11-16,0,0,0.0,0.0
2011-11-17,0,20,8.513513513513514,10.0
2011-11-18,10,20,11.283783783783784,10.0
2011-11-19,20,30,26.554054054054053,30.0
2011-11-20,0,30,8.378378378378379,0.0
2011-11-21,0,10,5.0,5.0
2011-11-22,20,60,30.87837837837838,30.0
2011-11-23,30,70,37.229729729729726,30.0
2011-11-24,20,70,31.756756756756758,20.0
2011-11-25,10,10,10.0,10.0
2011-11-26,0,10,7.837837837837838,10.0
2011-11-27,0,30,10.202702702702704,10.0
2011-11-28,0,60,6.824324324324325,0.0
2011-11-29,10,60,25.135135135135137,20.0
2011-11-30,0,20,14.256756756756756,20.0
2011-12-01,10,70,37.972972972972975,30.0
2011-12-02,10,30,19.93243243243243,20.0
2011-12-03,0,20,11.554054054054054,10.0
2011-12-04,0,20,5.743243243243243,0.0
2011-12-05,0,20,7.22972972972973,5.0
2011-12-06,0,30,16.08108108108108,20.0
2011-12-07,0,70,36.08108108108108,30.0
2011-12-08,0,0,0.0,0.0
2011-12-09,0,10,1.0810810810810811,0.0
2011-12-10,0,10,2.364864864864865,0.0
2011-12-11,0,0,0.0,0.0
2011-12-12,0,20,13.31081081081081,10.0
2011-12-13,0,20,12.094594594594595,10.0
2011-12-14,0,30,6.891891891891892,0.0
2011-12-15,0,60,17.43243243243243,20.0
2011-12-16,0,20,9.256756756756756,10.0
2011-12-17,0,0,0.0,0.0
2011-12-18,0,60,20.0,20.0
2011-12-19,0,20,7.5,10.0
2011-12-20,0,0,0.0,0.0
2011-12-21,0,0,0.0,0.0
2011-12-22,0,10,2.364864864864865,0.0
2011-12-23,10,30,17.83783783783784,20.0
2011-12-24,0,20,4.121621621621622,0.0
2011-12-25,20,30,27.635135135135137,30.0
2011-12-26,0,30,15.54054054054054,20.0
2011-12-27,20,60,24.324324324324323,20.0
2011-12-28,0,30,17.905405405405407,20.0
2011-12-29,0,30,5.945945945945946,0.0
2011-12-30,0,60,14.121621621621621,10.0
2011-12-31,0,20,9.391891891891891,10.0
2010-01-01,0,20,1.2162162162162162,0.0
2010-01-02,0,20,5.8108108108108105,5.0
2010-01-03,20,20,20.0,20.0
2010-01-04,10,20,17.905405405405407,20.0
2010-01-05,10,20,13.31081081081081,10.0
2010-01-06,10,20,12.162162162162161,10.0
2010-01-07,10,60,27.22972972972973,25.0
2010-01-08,0,20,5.945945945945946,0.0
2010-01-09,0,30,19.256756756756758,20.0
2010-01-10,0,20,5.0675675675675675,0.0
2010-01-11,10,20,12.094594594594595,10.0
2010-01-12,20,30,28.64864864864865,30.0
2010-01-13,30,80,46.75675675675676,45.0
2010-01-14,0,20,2.2972972972972974,0.0
2010-01-15,0,10,5.0,5.0
2010-01-16,10,60,25.06756756756757,25.0
2010-01-17,30,80,53.24324324324324,60.0
2010-01-18,0,70,13.04054054054054,0.0
2010-01-19,0,20,6.891891891891892,10.0
2010-01-20,10,60,26.14864864864865,20.0
2010-01-21,10,80,30.54054054054054,30.0
2010-01-22,0,20,5.0675675675675675,5.0
2010-01-23,0,20,8.58108108108108,10.0
2010-01-24,10,10,10.0,10.0
2010-01-25,0,20,5.54054054054054,0.0
2010-01-26,10,20,16.41891891891892,20.0
2010-01-27,10,80,27.094594594594593,25.0
2010-01-28,10,80,44.32432432432432,30.0
2010-01-29,0,10,2.9054054054054053,0.0
2010-01-30,0,20,12.162162162162161,10.0
2010-01-31,20,70,36.486486486486484,30.0
2010-02-01,10,60,15.472972972972974,10.0
2010-02-02,10,30,19.45945945945946,20.0
2010-02-03,20,70,33.310810810810814,30.0
2010-02-04,0,0,0.0,0.0
2010-02-05,0,20,7.837837837837838,10.0
2010-02-06,10,20,11.554054054054054,10.0
2010-02-07,0,10,3.7837837837837838,0.0
2010-02-08,0,10,4.72972972972973,0.0
2010-02-09,0,10,7.297297297297297,10.0
2010-02-10,10,30,14.72972972972973,10.0
2010-02-11,0,30,18.783783783783782,20.0
2010-02-12,0,10,2.0945945945945947,0.0
2010-02-13,10,30,14.662162162162161,10.0
2010-02-14,20,60,33.78378378378378,30.0
2010-02-15,10,30,15.27027027027027,10.0
2010-02-16,10,80,32.5,20.0
2010-02-17,10,80,37.16216216216216,30.0
2010-02-18,60,80,76.35135135135135,80.0
2010-02-19,0,30,19.72972972972973,20.0
2010-02-20,0,20,5.405405405405405,0.0
2010-02-21,10,60,16.89189189189189,10.0
2010-02-22,10,10,10.0,10.0
2010-02-23,10,70,30.675675675675677,20.0
2010-02-24,0,10,3.5135135135135136,0.0
2010-02-25,0,10,1.554054054054054,0.0
2010-02-26,10,70,27.364864864864863,25.0
2010-02-27,20,80,44.932432432432435,30.0
