timestamp,highest temperature_min,highest temperature_max,highest temperature_mean,highest temperature_median
2018-07-22,30.0,31.0,30.2,30.0
2018-07-23,30.0,32.0,31.0,31.0
2018-07-24,26.0,32.0,30.6,32.0
2018-07-25,24.0,32.0,26.2,25.0
2018-07-26,25.0,28.0,25.6,25.0
2018-07-27,25.0,31.0,28.4,28.0
2018-07-28,29.0,31.0,30.4,31.0
2018-07-29,29.0,31.0,29.933333333333334,30.0
2018-07-30,28.0,30.0,29.066666666666666,30.0
2018-07-31,26.0,31.0,28.066666666666666,28.0
2018-08-01,25.0,30.0,26.986666666666668,27.0
2018-08-02,27.0,30.0,29.333333333333332,30.0
2018-08-03,29.0,30.0,29.466666666666665,29.0
2018-08-04,29.0,32.0,30.266666666666666,30.0
2018-08-05,29.0,31.0,29.6,29.0
2018-08-06,29.0,30.0,29.733333333333334,30.0
2018-08-07,29.0,31.0,29.733333333333334,30.0
2018-08-08,29.0,31.0,30.4,31.0
2018-08-09,29.0,31.0,30.066666666666666,30.0
2018-08-10,26.0,32.0,30.466666666666665,31.0
2018-08-11,30.0,32.0,30.6,31.0
2018-08-12,30.0,31.0,30.666666666666668,31.0
2018-08-13,27.0,32.0,30.533333333333335,31.0
2018-08-14,26.0,31.0,27.066666666666666,26.0
2018-08-15,26.0,28.0,26.6,27.0
2018-08-16,25.0,31.0,27.666666666666668,27.0
2018-08-17,28.0,32.0,30.133333333333333,30.0
2018-08-18,30.0,33.0,32.06666666666667,33.0
2018-08-19,30.0,34.0,31.333333333333332,31.0
2018-08-20,29.0,32.0,30.8,31.0
2018-08-21,27.0,31.0,28.866666666666667,29.0
2018-08-22,28.0,30.0,28.733333333333334,29.0
2018-08-23,29.0,31.0,30.533333333333335,31.0
2018-08-24,31.0,31.0,31.0,31.0
2018-08-25,31.0,32.0,31.2,31.0
2018-08-26,31.0,33.0,32.2,32.0
2018-08-27,32.0,33.0,32.53333333333333,33.0
2018-08-28,32.0,33.0,32.46666666666667,32.0
2018-08-29,31.0,32.0,31.533333333333335,32.0
2018-08-30,31.0,32.0,31.133333333333333,31.0
2018-08-31,31.0,32.0,31.466666666666665,31.0
2018-09-01,30.0,33.0,32.6,33.0
2018-09-02,33.0,34.0,33.2,33.0
2018-09-03,29.0,34.0,32.4,33.0
2018-09-04,28.0,35.0,29.733333333333334,29.0
2018-09-05,28.0,32.0,29.8,29.0
2018-09-06,29.0,34.0,32.333333333333336,33.0
2018-09-07,32.0,35.0,33.53333333333333,34.0
2018-09-08,31.0,35.0,31.866666666666667,31.0
2018-09-09,30.0,32.0,31.333333333333332,31.0
2018-09-10,29.0,32.0,30.533333333333335,31.0
2018-09-11,28.0,30.0,29.133333333333333,29.0
2018-09-12,27.0,30.0,28.333333333333332,28.0
2018-09-13,28.0,31.0,29.666666666666668,29.0
2018-09-14,29.0,32.0,30.2,30.0
2018-09-15,31.0,32.0,31.2,31.0
2018-09-16,29.0,33.0,30.733333333333334,30.0
2018-09-17,29.0,34.0,32.6,33.0
2018-09-18,33.0,34.0,33.733333333333334,34.0
2018-09-19,33.0,34.0,33.8,34.0
2018-09-20,29.0,34.0,32.733333333333334,34.0
2018-09-21,28.0,34.0,29.4,28.0
2018-09-22,27.0,29.0,28.0,28.0
2018-09-23,26.0,29.0,27.4,27.0
2018-09-24,24.0,30.0,27.6,28.0
2018-09-25,27.0,31.0,29.866666666666667,30.0
2018-09-26,27.0,33.0,31.0,32.0
2018-09-27,27.0,31.0,28.533333333333335,28.0
2018-09-28,25.0,30.0,29.0,30.0
2018-09-29,28.0,31.0,30.2,31.0
2018-09-30,27.0,31.0,28.933333333333334,28.0
2018-10-01,27.0,31.0,28.2,27.0
2018-10-02,27.0,31.0,28.6,28.0
2018-10-03,28.0,31.0,30.066666666666666,31.0
2018-10-04,29.0,32.0,29.866666666666667,29.0
2018-10-05,25.0,31.0,29.4,30.0
2018-10-06,25.0,30.0,28.466666666666665,28.0
2018-10-07,25.0,31.0,28.533333333333335,29.0
2018-10-08,23.0,28.0,26.266666666666666,27.0
2018-10-09,24.0,28.0,25.133333333333333,24.0
2018-10-10,24.0,27.0,25.533333333333335,25.0
2018-10-11,26.0,28.0,27.066666666666666,27.0
2018-10-12,27.0,28.0,27.533333333333335,28.0
2018-10-13,27.0,28.0,27.2,27.0
2018-10-14,28.0,29.0,28.533333333333335,29.0
2018-10-15,28.0,31.0,29.933333333333334,30.0
2018-10-16,29.0,31.0,29.4,29.0
2018-10-17,27.0,30.0,28.666666666666668,29.0
2018-10-18,26.0,31.0,26.8,26.0
2018-10-19,24.0,27.0,25.8,25.0
2018-10-20,21.0,26.0,24.266666666666666,25.0
2018-10-21,21.0,25.0,22.0,21.0
2018-10-22,21.0,23.0,22.266666666666666,22.0
2018-10-23,22.0,24.0,23.533333333333335,24.0
2018-10-24,23.0,24.0,23.533333333333335,24.0
2018-10-25,23.0,24.0,23.666666666666668,24.0
2018-10-26,18.0,24.0,22.8,24.0
2018-10-27,18.0,24.0,20.133333333333333,19.0
2018-10-28,19.0,23.0,20.666666666666668,20.0
2018-10-29,20.0,25.0,22.666666666666668,23.0
2018-10-30,22.0,25.0,23.2,23.0
2018-10-31,20.0,24.0,22.6,23.0
2018-11-01,17.0,23.0,19.6,20.0
2018-11-02,17.0,21.0,18.4,17.0
2018-11-03,18.0,23.0,19.933333333333334,20.0
2018-11-04,21.0,24.0,22.8,23.0
2018-11-05,22.0,25.0,23.4,23.0
2018-11-06,22.0,25.0,23.8,24.0
2018-11-07,22.0,25.0,23.666666666666668,24.0
2018-11-08,23.0,25.0,24.4,25.0
2018-11-09,21.0,25.0,22.733333333333334,23.0
2018-11-10,20.0,21.0,20.8,21.0
2018-11-11,19.0,21.0,20.066666666666666,20.0
2018-11-12,15.0,20.0,18.666666666666668,19.0
2018-11-13,15.0,20.0,17.333333333333332,16.0
2018-11-14,16.0,20.0,18.533333333333335,19.0
2018-11-15,18.0,21.0,19.066666666666666,19.0
2018-11-16,19.0,21.0,19.466666666666665,19.0
2018-11-17,20.0,21.0,20.666666666666668,21.0
2018-11-18,19.0,21.0,20.333333333333332,21.0
2018-11-19,21.0,23.0,21.933333333333334,22.0
2018-11-20,22.0,23.0,22.8,23.0
2018-11-21,20.0,23.0,22.133333333333333,23.0
2018-11-22,12.0,23.0,19.0,20.0
2018-11-23,9.0,20.0,13.266666666666667,12.0
2018-11-24,7.0,13.0,9.133333333333333,8.0
2018-11-25,9.0,14.0,11.466666666666667,11.0
2018-11-26,12.0,17.0,14.2,14.0
2018-11-27,14.0,17.0,16.133333333333333,17.0
2018-11-28,16.0,17.0,16.6,17.0
2018-11-29,16.0,17.0,16.466666666666665,16.0
2018-11-30,10.0,17.0,15.0,16.0
2018-12-01,9.0,17.0,11.533333333333333,10.0
2018-12-02,10.0,16.0,13.066666666666666,13.0
2018-12-03,13.0,17.0,15.6,16.0
2018-12-04,16.0,18.0,17.0,17.0
2018-12-05,16.0,18.0,17.133333333333333,17.0
2018-12-06,11.0,16.0,14.466666666666667,15.0
2018-12-07,9.0,16.0,10.733333333333333,10.0
2018-12-08,8.0,10.0,8.666666666666666,8.0
2018-12-09,9.0,15.0,11.733333333333333,11.0
2018-12-10,11.0,15.0,13.333333333333334,14.0
2018-12-11,12.0,16.0,13.666666666666666,13.0
2018-12-12,11.0,16.0,13.933333333333334,15.0
2018-12-13,8.0,16.0,10.866666666666667,10.0
2018-12-14,7.0,10.0,8.533333333333333,8.0
2018-12-15,7.0,12.0,9.266666666666667,9.0
2018-12-16,9.0,13.0,11.066666666666666,11.0
2018-12-17,12.0,15.0,13.666666666666666,15.0
2018-12-18,12.0,14.0,12.533333333333333,12.0
2018-12-19,12.0,16.0,13.266666666666667,13.0
2018-12-20,8.0,16.0,14.066666666666666,16.0
2018-12-21,7.0,16.0,10.266666666666667,10.0
2018-12-22,8.0,12.0,10.8,11.0
2018-12-23,6.0,12.0,10.533333333333333,12.0
2018-12-24,6.0,12.0,7.733333333333333,7.0
2018-12-25,5.0,8.0,5.933333333333334,6.0
2018-12-26,4.0,7.0,5.6,6.0
2018-12-27,3.0,9.0,4.866666666666666,4.0
2018-12-28,4.0,13.0,7.2,6.0
2018-12-29,8.0,13.0,11.666666666666666,12.0
2018-12-30,12.0,15.0,13.866666666666667,14.0
2018-12-31,3.0,15.0,11.866666666666667,14.0
2019-01-01,3.0,13.0,6.333333333333333,4.0
2019-01-02,4.0,13.0,8.666666666666666,9.0
2019-01-03,6.0,13.0,10.8,13.0
2019-01-04,4.0,11.0,6.866666666666666,7.0
2019-01-05,3.0,6.0,4.2,4.0
2019-01-06,2.0,5.0,2.6666666666666665,2.0
2019-01-07,2.0,9.0,3.8666666666666667,3.0
2019-01-08,0.0,9.0,5.133333333333334,6.0
2019-01-09,0.0,8.0,3.1333333333333333,1.0
2019-01-10,1.0,6.0,4.133333333333334,5.0
2019-01-11,-0.9,8.0,4.486666666666666,5.0
2019-01-12,-3.9,6.0,-0.3866666666666667,-0.9
2019-01-13,-5.9,-0.9,-3.9,-4.9
2019-01-14,-3.9,3.0,-1.9199999999999997,-2.9
2019-01-15,-3.9,7.0,2.6866666666666665,3.0
2019-01-16,4.0,10.0,7.0,7.0
2019-01-17,7.0,10.0,8.733333333333333,9.0
2019-01-18,8.0,9.0,8.733333333333333,9.0
2019-01-19,8.0,10.0,9.333333333333334,10.0
2019-01-20,1.0,10.0,7.533333333333333,9.0
2019-01-21,-5.9,9.0,1.7533333333333332,2.0
2019-01-22,-5.9,3.0,-4.12,-5.9
2019-01-23,-6.9,-3.9,-5.766666666666667,-5.9
2019-01-24,-6.9,2.0,-3.3200000000000003,-3.9
2019-01-25,-4.9,2.0,0.41999999999999993,2.0
2019-01-26,1.0,3.0,1.9333333333333333,2.0
2019-01-27,-2.9,2.0,-0.35333333333333333,0.0
2019-01-28,-4.9,-0.9,-2.6333333333333333,-2.9
2019-01-29,-5.9,-1.9,-4.433333333333334,-5.9
2019-01-30,-2.9,1.0,-1.32,-1.9
2019-01-31,-1.9,1.0,-0.04666666666666665,0.0
2017-01-01,0.0,2.0,1.2,1.0
2017-01-02,-0.9,2.0,0.6866666666666668,1.0
2017-01-03,-4.9,2.0,-2.1866666666666665,-2.9
2017-01-04,-4.9,0.0,-3.6533333333333338,-4.9
2017-01-05,-4.9,-1.9,-2.3,-1.9
2017-01-06,-2.9,0.0,-1.0866666666666667,0.0
2017-01-07,-4.9,-0.9,-3.433333333333333,-3.9
2017-01-08,-3.9,-0.9,-2.566666666666667,-2.9
2017-01-09,-2.9,-0.9,-1.9666666666666666,-1.9
2017-01-10,-3.9,0.0,-2.3866666666666663,-2.9
2017-01-11,-2.9,0.0,-1.24,-0.9
2017-01-12,-7.9,1.0,-1.5533333333333335,0.0
2017-01-13,-7.9,1.0,-5.986666666666667,-7.9
2017-01-14,-8.9,-4.9,-7.766666666666667,-7.9
2017-01-15,-8.9,-2.9,-5.3,-4.9
2017-01-16,-4.9,-2.9,-3.3,-2.9
2017-01-17,-2.9,-0.9,-1.7,-1.9
2017-01-18,-2.9,-0.9,-1.7666666666666666,-1.9
2017-01-19,-1.9,1.0,-0.72,-0.9
2017-01-20,-0.9,1.0,-0.11333333333333334,0.0
2017-01-21,-3.9,1.0,-0.5133333333333333,0.0
2017-01-22,-4.9,0.0,-3.6533333333333338,-4.9
2017-01-23,-4.9,-2.9,-3.9,-3.9
2017-01-24,-4.9,-2.9,-4.1,-3.9
2017-01-25,-4.9,-2.9,-3.7,-3.9
2017-01-26,-4.9,-2.9,-3.9,-3.9
2017-01-27,-6.9,-3.9,-5.033333333333333,-4.9
2017-01-28,-6.9,-0.9,-4.766666666666667,-5.9
2017-01-29,-5.9,5.0,-0.2400000000000001,0.0
2017-01-30,-0.9,7.0,4.22,5.0
2017-01-31,5.0,7.0,5.866666666666666,6.0
2017-02-01,6.0,7.0,6.933333333333334,7.0
2017-02-02,7.0,8.0,7.733333333333333,8.0
2017-02-03,6.0,7.0,6.4,6.0
2017-02-04,4.0,7.0,5.133333333333334,5.0
2017-02-05,5.0,8.0,6.866666666666666,7.0
2017-02-06,3.0,8.0,5.533333333333333,6.0
2017-02-07,1.0,7.0,3.533333333333333,3.0
2017-02-08,0.0,3.0,1.2,1.0
2017-02-09,-1.9,1.0,0.08666666666666668,0.0
2017-02-10,-1.9,2.0,-0.1,0.0
2017-02-11,-0.9,2.0,0.28,0.0
2017-02-12,0.0,5.0,1.9333333333333333,2.0
2017-02-13,1.0,5.0,3.933333333333333,5.0
2017-02-14,4.0,7.0,5.333333333333333,5.0
2017-02-15,4.0,8.0,6.0,6.0
2017-02-16,6.0,10.0,8.266666666666667,8.0
2017-02-17,9.0,11.0,9.466666666666667,9.0
2017-02-18,10.0,11.0,10.8,11.0
2017-02-19,11.0,13.0,11.733333333333333,11.0
2017-02-20,12.0,14.0,12.933333333333334,13.0
2017-02-21,12.0,13.0,12.733333333333333,13.0
2017-02-22,9.0,13.0,11.4,12.0
2017-02-23,9.0,13.0,10.533333333333333,10.0
2017-02-24,6.0,13.0,10.266666666666667,12.0
2017-02-25,6.0,13.0,8.0,7.0
2017-02-26,6.0,7.0,6.266666666666667,6.0
2017-02-27,3.0,7.0,5.466666666666667,6.0
2017-02-28,3.0,5.0,3.4,3.0
2017-03-01,3.0,6.0,4.133333333333334,4.0
2017-03-02,4.0,9.0,6.2,6.0
2017-03-03,6.0,9.0,7.333333333333333,7.0
2017-03-04,5.0,9.0,7.266666666666667,8.0
2017-03-05,5.0,8.0,6.266666666666667,6.0
2017-03-06,5.0,7.0,6.2,6.0
2017-03-07,5.0,8.0,5.866666666666666,5.0
2017-03-08,6.0,11.0,8.2,8.0
2017-03-09,8.0,13.0,10.8,11.0
2017-03-10,11.0,16.0,13.533333333333333,13.0
2017-03-11,11.0,17.0,14.333333333333334,14.0
2017-03-12,6.0,16.0,10.466666666666667,10.0
2017-03-13,5.0,10.0,6.6,6.0
2017-03-14,5.0,8.0,5.866666666666666,5.0
2017-03-15,4.0,15.0,8.866666666666667,8.0
2017-03-16,9.0,15.0,12.866666666666667,14.0
2017-03-17,9.0,16.0,13.533333333333333,15.0
2017-03-18,8.0,16.0,11.066666666666666,10.0
2017-03-19,7.0,13.0,11.333333333333334,13.0
2017-03-20,7.0,13.0,8.866666666666667,8.0
2017-03-21,7.0,9.0,8.333333333333334,9.0
2017-03-22,6.0,9.0,7.266666666666667,7.0
2017-03-23,7.0,9.0,8.2,8.0
2017-03-24,8.0,12.0,9.933333333333334,10.0
2017-03-25,10.0,12.0,10.933333333333334,11.0
2017-03-26,10.0,12.0,10.866666666666667,11.0
2017-03-27,9.0,15.0,12.0,12.0
2017-03-28,11.0,18.0,15.066666666666666,15.0
2017-03-29,14.0,18.0,16.0,16.0
2017-03-30,13.0,18.0,15.8,16.0
2017-03-31,13.0,17.0,14.533333333333333,14.0
2017-04-01,13.0,17.0,14.666666666666666,14.0
2017-04-02,15.0,17.0,16.6,17.0
2017-04-03,17.0,18.0,17.533333333333335,18.0
2017-04-04,11.0,19.0,16.6,18.0
2017-04-05,11.0,17.0,13.933333333333334,12.0
2017-04-06,13.0,18.0,16.466666666666665,17.0
2017-04-07,17.0,19.0,18.0,18.0
2017-04-08,15.0,18.0,16.8,17.0
2017-04-09,15.0,18.0,16.533333333333335,16.0
2017-04-10,16.0,18.0,17.333333333333332,18.0
2017-04-11,17.0,19.0,18.533333333333335,19.0
2017-04-12,16.0,19.0,18.2,19.0
2017-04-13,14.0,18.0,15.333333333333334,14.0
2017-04-14,16.0,19.0,17.666666666666668,18.0
2017-04-15,11.0,20.0,17.4,19.0
2017-04-16,10.0,19.0,13.066666666666666,11.0
2017-04-17,9.0,18.0,15.133333333333333,16.0
2017-04-18,17.0,19.0,18.266666666666666,18.0
2017-04-19,12.0,19.0,17.066666666666666,19.0
2017-04-20,11.0,17.0,13.333333333333334,12.0
2017-04-21,11.0,16.0,14.533333333333333,15.0
2017-04-22,14.0,17.0,15.066666666666666,15.0
2017-04-23,13.0,18.0,16.0,17.0
2017-04-24,13.0,18.0,15.133333333333333,14.0
2017-04-25,13.0,18.0,15.333333333333334,15.0
2017-04-26,14.0,20.0,16.8,17.0
2017-04-27,15.0,20.0,18.2,20.0
2017-04-28,15.0,20.0,16.733333333333334,16.0
2017-04-29,16.0,18.0,17.333333333333332,18.0
2017-04-30,18.0,22.0,20.466666666666665,21.0
2017-05-01,21.0,22.0,21.933333333333334,22.0
2017-05-02,21.0,22.0,21.714285714285715,22.0
2017-05-03,21.0,29.0,27.0,27.0
2017-05-04,25.0,29.0,26.466666666666665,27.0
2017-05-05,25.0,28.0,26.533333333333335,26.0
2017-05-06,25.0,29.0,27.066666666666666,27.0
2017-05-07,28.0,29.0,28.8,29.0
2017-05-08,27.0,29.0,28.066666666666666,29.0
2017-05-09,26.0,28.0,27.4,28.0
2017-05-10,23.0,29.0,25.666666666666668,25.0
2017-05-11,25.0,31.5,29.279999999999998,30.0
2017-05-12,28.0,30.0,29.533333333333335,30.0
2017-05-13,28.0,30.0,28.8,29.0
2017-05-14,26.0,30.0,27.533333333333335,27.0
2017-05-15,28.0,30.0,29.266666666666666,29.0
2017-05-16,29.0,31.0,30.0,30.0
2017-05-17,30.0,31.0,30.4,30.0
2017-05-18,30.0,31.0,30.466666666666665,30.0
2017-05-19,30.0,32.0,31.066666666666666,31.0
2017-05-20,30.0,32.0,31.666666666666668,32.0
2017-05-21,31.0,33.0,32.06666666666667,32.0
2017-05-22,26.0,33.0,30.933333333333334,31.0
2017-05-23,24.0,32.0,26.533333333333335,26.0
2017-05-24,24.0,26.0,25.066666666666666,25.0
2017-05-25,24.0,26.0,25.266666666666666,25.0
2017-05-26,23.0,26.0,24.133333333333333,24.0
2017-05-27,21.0,25.0,22.933333333333334,23.0
2017-05-28,21.0,27.0,23.6,23.0
2017-05-29,24.0,29.0,26.933333333333334,28.0
2017-05-30,24.0,30.0,25.666666666666668,24.0
2017-05-31,23.0,27.0,25.466666666666665,26.0
2017-06-01,26.0,30.0,28.266666666666666,27.0
2017-06-02,24.0,31.200001,29.493333466666666,31.0
2017-06-03,24.0,31.0,26.533333333333335,25.0
2017-06-04,24.0,30.0,28.0,29.0
2017-06-05,26.0,31.0,29.8,31.0
2017-06-06,24.0,31.0,27.6,28.0
2017-06-07,24.0,30.0,26.4,25.0
2017-06-08,25.0,30.0,28.133333333333333,29.0
2017-06-09,25.0,30.0,28.733333333333334,29.0
2017-06-10,25.0,28.0,26.2,26.0
2017-06-11,25.0,29.0,26.333333333333332,26.0
2017-06-12,23.0,29.0,26.533333333333335,26.0
2017-06-13,25.0,26.0,25.2,25.0
2017-06-14,26.0,27.0,26.2,26.0
2017-06-15,25.0,27.0,26.333333333333332,27.0
2017-06-16,26.0,27.0,26.733333333333334,27.0
2017-06-17,27.0,33.0,29.066666666666666,28.0
2017-06-18,30.0,33.0,32.23999986666667,32.799999
2017-06-19,32.0,34.0,32.8,32.0
2017-06-20,31.0,34.0,32.666666666666664,33.0
2017-06-21,29.0,33.0,31.466666666666665,32.0
2017-06-22,28.0,31.0,29.133333333333333,29.0
2017-06-23,28.0,29.0,28.333333333333332,28.0
2017-06-24,26.0,31.0,28.533333333333335,28.0
2017-06-25,27.0,31.0,28.8,29.0
2017-06-26,28.0,32.0,30.4,31.0
2017-06-27,27.0,31.0,28.0,28.0
2017-06-28,26.0,30.0,27.333333333333332,27.0
2017-06-29,27.0,30.0,29.4,30.0
2017-06-30,30.0,32.0,30.533333333333335,30.0
2017-07-01,27.0,32.0,29.2,29.0
2017-07-02,27.0,29.0,27.8,28.0
2017-07-03,27.0,30.0,29.0,29.0
2017-07-04,29.0,30.0,29.733333333333334,30.0
2017-07-05,30.0,33.0,31.133333333333333,30.0
2017-07-06,29.0,33.0,31.533333333333335,31.0
2017-07-07,31.0,33.0,32.46666666666667,33.0
2017-07-08,29.0,34.0,32.6,34.0
2017-07-09,29.0,33.0,30.466666666666665,30.0
2017-07-10,29.0,31.0,30.066666666666666,30.0
2017-07-11,29.0,32.0,31.266666666666666,32.0
2017-07-12,30.0,33.0,31.8,32.0
2017-07-13,28.0,31.0,29.0,29.0
2017-07-14,28.0,30.0,28.5599998,28.0
2017-07-15,28.0,30.0,29.066666666666666,29.0
2017-07-16,29.0,30.0,29.4,29.0
2017-07-17,27.0,30.0,28.0,28.0
2017-07-18,27.0,29.0,27.933333333333334,28.0
2017-07-19,28.0,31.0,29.6,30.0
2017-07-20,29.0,31.0,30.2,30.0
2017-07-21,29.0,30.0,29.2,29.0
2017-07-22,29.0,30.0,29.266666666666666,29.0
2017-07-23,29.0,30.0,29.266666666666666,29.0
2017-07-24,27.0,30.0,29.066666666666666,29.0
2017-07-25,27.0,30.0,29.533333333333335,30.0
2017-07-26,30.0,31.0,30.266666666666666,30.0
2017-07-27,27.0,30.0,28.866666666666667,29.0
2017-07-28,27.0,31.0,30.066666666666666,30.0
2017-07-29,30.0,32.0,31.0,31.0
2017-07-30,31.0,32.0,31.733333333333334,32.0
2017-07-31,30.0,32.0,30.666666666666668,30.0
2017-08-01,29.0,32.0,30.933333333333334,31.0
2017-08-02,32.0,33.0,32.6,33.0
2017-08-03,29.0,33.0,31.333333333333332,32.0
2017-08-04,27.0,32.0,30.0,30.0
2017-08-05,27.0,31.0,29.266666666666666,29.0
2017-08-06,28.0,30.0,28.533333333333335,28.0
2017-08-07,29.0,30.0,29.4,29.0
2017-08-08,26.0,29.0,27.6,28.0
2017-08-09,25.0,29.0,26.0,26.0
2017-08-10,24.0,26.0,25.2,25.0
2017-08-11,25.0,27.0,26.0,26.0
2017-08-12,23.0,27.0,24.6,24.0
2017-08-13,22.0,30.0,26.533333333333335,27.0
2017-08-14,27.0,30.0,28.666666666666668,29.0
2017-08-15,28.0,32.0,29.933333333333334,29.0
2017-08-16,30.0,32.0,31.066666666666666,31.0
2017-08-17,30.0,31.0,30.533333333333335,31.0
2017-08-18,25.0,31.0,29.2,30.0
2017-08-19,21.0,30.0,25.066666666666666,25.0
2017-08-20,21.0,26.0,22.466666666666665,21.0
2017-08-21,20.0,24.0,23.2,24.0
2017-08-22,22.0,24.0,23.0,23.0
2017-08-23,23.0,25.0,24.533333333333335,25.0
2017-08-24,25.0,25.0,25.0,25.0
2017-08-25,25.0,26.0,25.533333333333335,26.0
2017-08-26,26.0,28.0,26.333333333333332,26.0
2017-08-27,26.0,29.0,27.733333333333334,28.0
2017-08-28,25.0,29.0,27.733333333333334,28.0
2017-08-29,19.0,28.0,24.4,25.0
2017-08-30,19.0,25.0,20.066666666666666,19.0
2017-08-31,17.0,20.0,18.466666666666665,18.0
2017-09-01,17.0,18.0,17.666666666666668,18.0
2017-09-02,17.0,19.0,17.933333333333334,18.0
2017-09-03,18.0,21.0,19.866666666666667,20.0
2017-09-04,20.0,21.0,20.8,21.0
2017-09-05,21.0,21.0,21.0,21.0
2017-09-06,21.0,22.0,21.733333333333334,22.0
2017-09-07,21.0,23.0,21.8,22.0
2017-09-08,22.0,23.0,22.8,23.0
2017-09-09,22.0,23.0,22.733333333333334,23.0
2017-09-10,21.0,23.0,22.066666666666666,22.0
2017-09-11,21.0,23.0,22.6,23.0
2017-09-12,21.0,23.0,22.066666666666666,22.0
2017-09-13,19.0,23.0,21.666666666666668,22.0
2017-09-14,17.0,22.0,18.866666666666667,19.0
2017-09-15,16.0,18.0,17.466666666666665,18.0
2017-09-16,13.0,18.0,16.733333333333334,18.0
2017-09-17,13.0,18.0,14.933333333333334,14.0
2017-09-18,13.0,20.0,16.466666666666665,17.0
2017-09-19,17.0,21.0,19.866666666666667,20.0
2017-09-20,20.0,21.0,20.533333333333335,21.0
2017-09-21,21.0,21.0,21.0,21.0
2017-09-22,20.0,21.0,20.8,21.0
2017-09-23,16.0,22.0,19.466666666666665,20.0
2017-09-24,12.0,20.0,15.8,16.0
2017-09-25,12.0,16.0,13.6,12.0
2017-09-26,11.0,17.0,15.0,16.0
2017-09-27,16.0,19.0,17.466666666666665,17.0
2017-09-28,18.0,19.0,18.6,19.0
2017-09-29,18.0,20.0,18.866666666666667,19.0
2017-09-30,17.0,21.0,19.333333333333332,20.0
2017-10-01,19.0,23.0,21.6,22.0
2017-10-02,20.0,23.0,21.933333333333334,22.0
2017-10-03,20.0,23.0,21.333333333333332,21.0
2017-10-04,21.0,23.0,22.133333333333333,22.0
2017-10-05,19.0,23.0,21.866666666666667,22.0
2017-10-06,17.0,24.0,20.333333333333332,21.0
2017-10-07,16.0,24.0,18.533333333333335,17.0
2017-10-08,16.0,19.0,17.666666666666668,18.0
2017-10-09,16.0,19.0,17.266666666666666,17.0
2017-10-10,16.0,18.0,16.6,16.0
2017-10-11,17.0,19.0,17.933333333333334,17.0
2017-10-12,16.0,17.0,16.533333333333335,17.0
2017-10-13,14.0,16.0,15.6,16.0
2017-10-14,11.0,16.0,14.2,15.0
2017-10-15,11.0,17.0,12.333333333333334,11.0
2017-10-16,11.0,15.0,12.733333333333333,12.0
2017-10-17,12.0,17.0,14.8,15.0
2017-10-18,14.0,17.0,16.066666666666666,17.0
2017-10-19,13.0,17.0,15.8,16.0
2017-10-20,5.0,17.0,12.733333333333333,14.0
2017-10-21,5.0,15.0,7.466666666666667,5.0
2017-10-22,5.0,10.0,7.8,8.0
2017-10-23,7.0,10.0,8.8,10.0
2017-10-24,4.0,9.0,5.8,6.0
2017-10-25,3.0,6.0,4.066666666666666,3.0
2017-10-26,3.0,9.0,6.8,7.0
2017-10-27,7.0,15.0,10.4,10.0
2017-10-28,9.0,16.0,14.133333333333333,15.0
2017-10-29,15.0,16.0,15.333333333333334,15.0
2017-10-30,7.0,17.0,13.133333333333333,14.0
2017-10-31,6.0,14.0,8.266666666666667,7.0
2017-11-01,5.0,10.0,7.8,8.0
2017-11-02,9.0,10.0,9.2,9.0
2017-11-03,6.0,9.0,8.133333333333333,9.0
2017-11-04,6.0,8.0,6.4,6.0
2017-11-05,6.0,8.0,6.666666666666667,6.0
2017-11-06,6.0,8.0,6.866666666666666,7.0
2017-11-07,2.0,7.0,6.0,7.0
2017-11-08,0.0,8.0,2.6666666666666665,2.0
2017-11-09,0.0,4.0,1.5333333333333334,1.0
2017-11-10,0.0,5.0,2.2666666666666666,2.0
2017-11-11,2.0,6.0,4.6,5.0
2017-11-12,5.0,7.0,6.2,6.0
2017-11-13,6.0,8.0,7.0,7.0
2017-11-14,0.0,7.0,5.4,7.0
2017-11-15,-2.9,7.0,1.0866666666666667,0.0
2017-11-16,-2.9,0.0,-1.4733333333333332,-1.9
2017-11-17,-2.9,2.0,-0.18,0.0
2017-11-18,0.0,3.0,1.8,2.0
2017-11-19,2.0,4.0,3.2666666666666666,3.0
2017-11-20,3.0,4.0,3.533333333333333,4.0
2017-11-21,-3.9,4.0,2.2199999999999998,4.0
2017-11-22,-3.9,5.0,-2.1199999999999997,-3.9
2017-11-23,-3.9,-1.9,-2.433333333333333,-1.9
2017-11-24,-3.9,-1.9,-2.9,-2.9
2017-11-25,-3.9,-1.9,-2.966666666666667,-2.9
2017-11-26,-1.9,3.0,-0.7866666666666666,-1.9
2017-11-27,-0.9,5.0,2.353333333333333,3.0
2017-11-28,1.0,5.0,2.8,3.0
2017-11-29,1.0,3.0,2.3333333333333335,2.0
2017-11-30,2.0,3.0,2.066666666666667,2.0
2017-12-01,1.0,3.0,2.2666666666666666,2.0
2017-12-02,0.0,2.0,0.9333333333333333,1.0
2017-12-03,0.0,1.0,0.7333333333333333,1.0
2017-12-04,-1.9,1.0,-0.04666666666666665,0.0
2017-12-05,-2.9,-0.9,-1.7666666666666666,-1.9
2017-12-06,-2.9,1.0,-0.44,0.0
2017-12-07,-0.9,2.0,0.8200000000000001,1.0
2017-12-08,0.0,2.0,1.2,1.0
